referrer,views_total,views_unique
Google,1238,492
github.com,115,47
teams.public.onecdn.static.microsoft,96,30
nebulalogger.com,78,58
Bing,71,29
apexhours.com,48,8
statics.teams.cdn.office.net,38,12
jongpie.github.io,36,12
bydauto.my.salesforce-setup.com,24,3
github.platform.vwfs.io,20,1
