time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-06 00:00:00+00:00,19,3,411,116
2023-06-07 00:00:00+00:00,10,6,437,115
2023-06-08 00:00:00+00:00,8,8,552,99
2023-06-09 00:00:00+00:00,5,4,287,91
2023-06-10 00:00:00+00:00,5,5,44,12
2023-06-11 00:00:00+00:00,19,8,226,19
2023-06-12 00:00:00+00:00,17,7,258,90
2023-06-13 00:00:00+00:00,9,8,431,119
2023-06-14 00:00:00+00:00,9,9,575,113
2023-06-15 00:00:00+00:00,5,5,225,91
2023-06-16 00:00:00+00:00,5,5,357,85
2023-06-17 00:00:00+00:00,9,9,57,19
2023-06-18 00:00:00+00:00,3,3,49,14
2023-06-19 00:00:00+00:00,18,5,293,84
