referrer,views_total,views_unique
Google,1897,386
github.com,222,53
linkedin.com,200,37
jamessimone.net,132,6
statics.teams.cdn.office.net,116,24
DuckDuckGo,104,7
jongpie.github.io,40,16
salesforceway.com,35,9
youtube.com,32,6
global-confluence.randstadservices.com,29,1
