time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-19 00:00:00+00:00,3,3,59,17
2023-08-20 00:00:00+00:00,5,4,99,55
2023-08-21 00:00:00+00:00,6,6,609,126
2023-08-22 00:00:00+00:00,10,9,772,135
2023-08-23 00:00:00+00:00,7,7,856,145
2023-08-24 00:00:00+00:00,15,5,712,122
2023-08-25 00:00:00+00:00,5,5,517,136
2023-08-26 00:00:00+00:00,2,2,75,17
2023-08-27 00:00:00+00:00,7,5,76,24
2023-08-28 00:00:00+00:00,8,8,689,113
2023-08-29 00:00:00+00:00,9,7,1063,145
2023-08-30 00:00:00+00:00,7,6,559,128
2023-08-31 00:00:00+00:00,11,7,274,97
2023-09-01 00:00:00+00:00,2,2,354,110
