referrer,views_total,views_unique
Google,1566,416
github.com,356,45
statics.teams.cdn.office.net,60,23
jongpie.github.io,51,11
jamessimone.net,35,12
support.yamnet.com,34,4
Bing,25,14
DuckDuckGo,24,1
wsrnz.atlassian.net,15,3
admin.salesforce.com,11,6
