time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-02 00:00:00+00:00,18,10,667,204
2025-07-03 00:00:00+00:00,24,14,617,175
2025-07-04 00:00:00+00:00,18,9,297,121
2025-07-05 00:00:00+00:00,21,10,52,28
2025-07-06 00:00:00+00:00,13,6,89,22
2025-07-07 00:00:00+00:00,14,8,736,208
2025-07-08 00:00:00+00:00,16,7,1356,230
2025-07-09 00:00:00+00:00,16,8,970,229
2025-07-10 00:00:00+00:00,17,8,714,226
2025-07-11 00:00:00+00:00,21,13,458,174
2025-07-12 00:00:00+00:00,16,10,262,38
2025-07-13 00:00:00+00:00,15,9,124,29
2025-07-14 00:00:00+00:00,13,7,562,212
2025-07-15 00:00:00+00:00,6,5,495,192
