referrer,views_total,views_unique
Google,988,311
statics.teams.cdn.office.net,125,26
github.com,105,37
jongpie.github.io,65,14
gartner.atlassian.net,28,4
admin.salesforce.com,23,16
jamessimone.net,23,8
Bing,18,8
youtube.com,17,10
medium.com,13,3
