time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-27 00:00:00+00:00,8.0,6.0,956,170
2024-02-28 00:00:00+00:00,23.0,4.0,924,175
2024-02-29 00:00:00+00:00,32.0,12.0,800,140
2024-03-01 00:00:00+00:00,3.0,3.0,835,143
2024-03-02 00:00:00+00:00,4.0,3.0,108,20
2024-03-03 00:00:00+00:00,1.0,1.0,177,39
2024-03-04 00:00:00+00:00,10.0,5.0,587,146
2024-03-05 00:00:00+00:00,18.0,6.0,588,121
2024-03-06 00:00:00+00:00,8.0,5.0,706,149
2024-03-07 00:00:00+00:00,5.0,3.0,636,129
2024-03-08 00:00:00+00:00,2.0,2.0,739,129
2024-03-09 00:00:00+00:00,4.0,3.0,150,18
2024-03-10 00:00:00+00:00,1.0,1.0,358,34
2024-03-11 00:00:00+00:00,,,932,127
