time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-05 00:00:00+00:00,7.0,7.0,151,23
2023-11-06 00:00:00+00:00,6.0,6.0,672,97
2023-11-07 00:00:00+00:00,5.0,4.0,648,122
2023-11-08 00:00:00+00:00,4.0,4.0,746,122
2023-11-09 00:00:00+00:00,38.0,19.0,741,157
2023-11-10 00:00:00+00:00,11.0,8.0,593,113
2023-11-11 00:00:00+00:00,4.0,4.0,112,15
2023-11-12 00:00:00+00:00,4.0,4.0,94,16
2023-11-13 00:00:00+00:00,5.0,5.0,766,116
2023-11-14 00:00:00+00:00,7.0,5.0,498,119
2023-11-15 00:00:00+00:00,7.0,6.0,730,113
2023-11-16 00:00:00+00:00,8.0,6.0,403,111
2023-11-17 00:00:00+00:00,2.0,2.0,548,110
2023-11-18 00:00:00+00:00,,,75,25
