time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-20 00:00:00+00:00,296,28,433,140
2026-03-21 00:00:00+00:00,41,16,127,41
2026-03-22 00:00:00+00:00,35,10,68,26
2026-03-23 00:00:00+00:00,599,23,695,217
2026-03-24 00:00:00+00:00,541,21,610,226
2026-03-25 00:00:00+00:00,520,23,562,199
2026-03-26 00:00:00+00:00,316,22,437,172
2026-03-27 00:00:00+00:00,227,26,515,195
2026-03-28 00:00:00+00:00,36,21,98,37
2026-03-29 00:00:00+00:00,28,20,89,35
2026-03-30 00:00:00+00:00,174,25,427,174
2026-03-31 00:00:00+00:00,138,19,631,196
2026-04-01 00:00:00+00:00,40,17,542,173
2026-04-02 00:00:00+00:00,101,44,698,217
