referrer,views_total,views_unique
Google,1312,380
github.com,270,58
jongpie.github.io,90,19
Bing,71,15
statics.teams.cdn.office.net,37,18
admin.salesforce.com,19,5
youtube.com,17,5
pablogonzalez.io,13,6
jamessimone.net,12,11
search.brave.com,7,4
