referrer,views_total,views_unique
Google,1234,502
github.com,227,61
teams.public.onecdn.static.microsoft,169,50
nebulalogger.com,89,57
Bing,69,30
trailblazer2050-dev-ed.my.salesforce-setup.com,28,1
statics.teams.cdn.office.net,25,6
bydauto.my.salesforce-setup.com,24,3
apexhours.com,23,7
jongpie.github.io,22,10
