time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-09 00:00:00+00:00,4,3,150,18
2024-03-10 00:00:00+00:00,1,1,358,34
2024-03-11 00:00:00+00:00,1,1,977,131
2024-03-12 00:00:00+00:00,31,6,1036,212
2024-03-13 00:00:00+00:00,32,9,987,184
2024-03-14 00:00:00+00:00,20,12,908,143
2024-03-15 00:00:00+00:00,6,5,550,139
2024-03-16 00:00:00+00:00,5,5,126,25
2024-03-17 00:00:00+00:00,3,2,234,33
2024-03-18 00:00:00+00:00,5,5,644,154
2024-03-19 00:00:00+00:00,7,5,711,143
2024-03-20 00:00:00+00:00,3,3,895,167
2024-03-21 00:00:00+00:00,7,6,1127,186
2024-03-22 00:00:00+00:00,5,3,1186,279
