referrer,views_total,views_unique
Google,1262,369
github.com,463,42
jongpie.github.io,111,14
statics.teams.cdn.office.net,54,22
Bing,29,12
jamessimone.net,27,9
medium.com,17,3
developer.salesforce.com,15,7
wsrnz.atlassian.net,15,3
jira.hydro.qc.ca,14,1
