referrer,views_total,views_unique
Google,1783,379
jongpie.github.io,255,16
github.com,193,42
statics.teams.cdn.office.net,75,23
Bing,45,14
DuckDuckGo,38,6
iag36-dev-ed.lightning.force.com,33,1
support.yamnet.com,28,4
jamessimone.net,22,6
libhunt.com,17,1
