time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-18 00:00:00+00:00,12,10,558,132
2023-10-19 00:00:00+00:00,8,4,474,114
2023-10-20 00:00:00+00:00,8,6,360,96
2023-10-21 00:00:00+00:00,3,3,139,26
2023-10-22 00:00:00+00:00,4,4,54,17
2023-10-23 00:00:00+00:00,14,7,666,109
2023-10-24 00:00:00+00:00,43,14,508,103
2023-10-25 00:00:00+00:00,13,12,970,139
2023-10-26 00:00:00+00:00,61,38,735,110
2023-10-27 00:00:00+00:00,6,6,562,99
2023-10-28 00:00:00+00:00,4,4,85,23
2023-10-29 00:00:00+00:00,4,4,76,21
2023-10-30 00:00:00+00:00,4,4,548,118
2023-10-31 00:00:00+00:00,5,4,707,117
