referrer,views_total,views_unique
Google,2059,773
github.com,194,65
statics.teams.cdn.office.net,162,68
Bing,112,51
nebulalogger.com,86,49
medium.com,52,18
trailhead.salesforce.com,46,9
youtube.com,45,9
kagi.com,44,2
jongpie.github.io,40,15
