referrer,views_total,views_unique
Google,1238,365
github.com,290,61
jongpie.github.io,100,16
statics.teams.cdn.office.net,37,15
Bing,29,14
admin.salesforce.com,21,6
pablogonzalez.io,14,7
youtube.com,14,4
app.clickup.com,12,1
jamessimone.net,11,10
