referrer,views_total,views_unique
Google,1237,361
github.com,260,58
linkedin.com,207,105
com.linkedin.android,75,43
jongpie.github.io,69,12
pablogonzalez.io,59,11
quip-apple.com,36,2
Bing,35,13
statics.teams.cdn.office.net,30,17
disq.us,27,3
