referrer,views_total,views_unique
Google,1615,561
nebulalogger.com,204,82
teams.public.onecdn.static.microsoft,183,84
github.com,131,41
be4you.sharepoint.com,87,2
Bing,56,27
DuckDuckGo,22,9
resourceful-wolf-24zgfv-dev-ed.trailblaze.lightning.force.com,21,3
chatgpt.com,19,7
jongpie.github.io,13,9
