time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-13 00:00:00+00:00,65,26,1934,141
2026-02-14 00:00:00+00:00,29,14,63,37
2026-02-15 00:00:00+00:00,32,16,123,39
2026-02-16 00:00:00+00:00,27,17,306,106
2026-02-17 00:00:00+00:00,25,15,335,138
2026-02-18 00:00:00+00:00,110,43,598,185
2026-02-19 00:00:00+00:00,37,17,619,165
2026-02-20 00:00:00+00:00,129,20,672,157
2026-02-21 00:00:00+00:00,35,14,78,35
2026-02-22 00:00:00+00:00,113,23,97,44
2026-02-23 00:00:00+00:00,352,65,819,251
2026-02-24 00:00:00+00:00,434,30,1342,279
2026-02-25 00:00:00+00:00,499,63,786,224
2026-02-26 00:00:00+00:00,418,38,641,229
