time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-15 00:00:00+00:00,4,3,80,22
2023-04-16 00:00:00+00:00,3,3,35,17
2023-04-17 00:00:00+00:00,5,4,506,109
2023-04-18 00:00:00+00:00,6,4,628,123
2023-04-19 00:00:00+00:00,8,6,486,119
2023-04-20 00:00:00+00:00,8,6,422,124
2023-04-21 00:00:00+00:00,10,7,401,94
2023-04-22 00:00:00+00:00,6,4,65,12
2023-04-23 00:00:00+00:00,6,5,86,16
2023-04-24 00:00:00+00:00,8,4,296,93
2023-04-25 00:00:00+00:00,18,8,364,116
2023-04-26 00:00:00+00:00,9,7,320,117
2023-04-27 00:00:00+00:00,7,7,314,84
2023-04-28 00:00:00+00:00,8,4,315,73
