time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-05 00:00:00+00:00,2,1,760,208
2024-12-06 00:00:00+00:00,6,2,664,156
2024-12-07 00:00:00+00:00,3,1,86,32
2024-12-08 00:00:00+00:00,2,2,139,30
2024-12-09 00:00:00+00:00,4,2,726,181
2024-12-10 00:00:00+00:00,20,3,737,175
2024-12-11 00:00:00+00:00,19,6,812,185
2024-12-12 00:00:00+00:00,2,2,385,134
2024-12-13 00:00:00+00:00,5,3,558,142
2024-12-14 00:00:00+00:00,6,3,126,33
2024-12-15 00:00:00+00:00,2,2,91,28
2024-12-16 00:00:00+00:00,2,1,525,159
2024-12-17 00:00:00+00:00,3,2,722,164
2024-12-18 00:00:00+00:00,1,1,991,189
