time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-07 00:00:00+00:00,27,11,520,121
2022-12-08 00:00:00+00:00,51,5,279,90
2022-12-09 00:00:00+00:00,11,8,257,74
2022-12-10 00:00:00+00:00,5,4,31,10
2022-12-11 00:00:00+00:00,4,4,84,17
2022-12-12 00:00:00+00:00,5,4,229,77
2022-12-13 00:00:00+00:00,8,5,349,74
2022-12-14 00:00:00+00:00,2,2,265,96
2022-12-15 00:00:00+00:00,5,4,351,96
2022-12-16 00:00:00+00:00,7,5,241,82
2022-12-17 00:00:00+00:00,3,3,54,13
2022-12-18 00:00:00+00:00,1,1,53,20
2022-12-19 00:00:00+00:00,7,4,146,65
2022-12-20 00:00:00+00:00,19,8,255,76
