referrer,views_total,views_unique
Google,1142,296
github.com,141,23
nebulalogger.com,70,35
Bing,56,17
statics.teams.cdn.office.net,47,16
medium.com,23,7
jongpie.github.io,18,5
trailhead.salesforce.com,11,6
linkedin.com,7,1
horizontal.atlassian.net,5,1
