referrer,views_total,views_unique
Google,1302,297
github.com,265,34
jongpie.github.io,262,13
statics.teams.cdn.office.net,170,14
Bing,40,8
github.com.mcas.ms,27,2
ifm-world.atlassian.net,22,6
salesforce.in.ua,22,1
pablogonzalez.io,18,4
medium.com,11,5
