time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-10 00:00:00+00:00,21,15,596,206
2025-11-11 00:00:00+00:00,20,16,534,201
2025-11-12 00:00:00+00:00,23,12,913,247
2025-11-13 00:00:00+00:00,21,16,651,246
2025-11-14 00:00:00+00:00,33,20,607,168
2025-11-15 00:00:00+00:00,11,9,59,31
2025-11-16 00:00:00+00:00,8,8,137,52
2025-11-17 00:00:00+00:00,24,19,4818,220
2025-11-18 00:00:00+00:00,29,20,1507,243
2025-11-19 00:00:00+00:00,19,14,830,227
2025-11-20 00:00:00+00:00,109,45,638,192
2025-11-21 00:00:00+00:00,65,31,538,187
2025-11-22 00:00:00+00:00,16,14,88,32
2025-11-23 00:00:00+00:00,7,5,70,33
