referrer,views_total,views_unique
Google,605,157
github.com,104,21
Bing,43,6
jamessimone.net,31,8
fastlanecrm.atlassian.net,25,1
confluence.iqos.ru,23,1
grimaldi.my.salesforce.com,13,1
admin.salesforce.com,12,8
statics.teams.cdn.office.net,11,5
jira.roadscholar.org,9,1
