referrer,views_total,views_unique
Google,2929,500
Bing,300,33
github.com,278,70
jongpie.github.io,172,21
statics.teams.cdn.office.net,74,19
developer.salesforce.com,62,8
DuckDuckGo,54,13
atc.bmwgroup.net,41,2
admin.salesforce.com,36,6
jira.dotsource.de,36,1
