time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-02 00:00:00+00:00,31,12,471,104
2023-03-03 00:00:00+00:00,10,6,350,86
2023-03-04 00:00:00+00:00,2,2,293,25
2023-03-05 00:00:00+00:00,5,4,32,18
2023-03-06 00:00:00+00:00,5,5,454,129
2023-03-07 00:00:00+00:00,17,8,586,119
2023-03-08 00:00:00+00:00,34,5,553,115
2023-03-09 00:00:00+00:00,5,5,292,88
2023-03-10 00:00:00+00:00,13,7,325,80
2023-03-11 00:00:00+00:00,5,5,213,25
2023-03-12 00:00:00+00:00,3,3,148,31
2023-03-13 00:00:00+00:00,25,9,364,109
2023-03-14 00:00:00+00:00,12,5,363,113
2023-03-15 00:00:00+00:00,49,14,539,122
