referrer,views_total,views_unique
Google,1941,669
github.com,205,47
Bing,175,52
statics.teams.cdn.office.net,151,80
nebulalogger.com,105,49
jongpie.github.io,87,29
medium.com,48,22
flyeralarm.atlassian.net,37,1
trailhead.salesforce.com,27,9
chatgpt.com,23,8
