referrer,views_total,views_unique
Google,1875,682
github.com,239,51
Bing,202,54
nebulalogger.com,183,65
statics.teams.cdn.office.net,132,60
medium.com,92,27
jongpie.github.io,87,25
rpotential.atlassian.net,57,2
kagi.com,54,2
flyeralarm.atlassian.net,37,1
