referrer,views_total,views_unique
Google,1010,282
github.com,153,43
zalando.lightning.force.com,43,1
admin.salesforce.com,32,16
medium.com,31,4
jongpie.github.io,28,11
statics.teams.cdn.office.net,23,12
DuckDuckGo,20,4
jamessimone.net,19,4
app.asana.com,18,4
