time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-27 00:00:00+00:00,3,1,986,214
2024-11-28 00:00:00+00:00,5,2,510,168
2024-11-29 00:00:00+00:00,3,3,447,129
2024-11-30 00:00:00+00:00,7,2,93,25
2024-12-01 00:00:00+00:00,1,1,128,44
2024-12-02 00:00:00+00:00,8,8,537,168
2024-12-03 00:00:00+00:00,23,6,758,184
2024-12-04 00:00:00+00:00,26,4,687,231
2024-12-05 00:00:00+00:00,2,1,760,208
2024-12-06 00:00:00+00:00,6,2,664,156
2024-12-07 00:00:00+00:00,3,1,86,32
2024-12-08 00:00:00+00:00,2,2,139,30
2024-12-09 00:00:00+00:00,4,2,726,181
2024-12-10 00:00:00+00:00,10,3,685,165
