time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-08 00:00:00+00:00,4,4,83,28
2025-03-09 00:00:00+00:00,12,9,102,33
2025-03-10 00:00:00+00:00,8,8,643,186
2025-03-11 00:00:00+00:00,13,12,827,201
2025-03-12 00:00:00+00:00,48,21,854,228
2025-03-13 00:00:00+00:00,4,3,742,199
2025-03-14 00:00:00+00:00,33,18,528,133
2025-03-15 00:00:00+00:00,10,9,95,22
2025-03-16 00:00:00+00:00,4,3,150,33
2025-03-17 00:00:00+00:00,10,7,626,206
2025-03-18 00:00:00+00:00,10,7,750,208
2025-03-19 00:00:00+00:00,13,9,666,169
2025-03-20 00:00:00+00:00,10,7,467,164
2025-03-21 00:00:00+00:00,3,3,686,166
