time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-12 00:00:00+00:00,1,1,528,93
2024-01-13 00:00:00+00:00,5,5,38,15
2024-01-14 00:00:00+00:00,1,1,95,16
2024-01-15 00:00:00+00:00,6,5,315,85
2024-01-16 00:00:00+00:00,4,3,608,126
2024-01-17 00:00:00+00:00,4,4,783,121
2024-01-18 00:00:00+00:00,41,9,772,139
2024-01-19 00:00:00+00:00,22,9,460,94
2024-01-20 00:00:00+00:00,28,9,104,21
2024-01-21 00:00:00+00:00,90,15,42,21
2024-01-22 00:00:00+00:00,25,8,525,108
2024-01-23 00:00:00+00:00,19,4,552,120
2024-01-24 00:00:00+00:00,5,3,523,111
2024-01-25 00:00:00+00:00,4,3,551,128
