time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-27 00:00:00+00:00,21,9,349,76
2023-01-28 00:00:00+00:00,6,3,104,17
2023-01-29 00:00:00+00:00,7,4,68,13
2023-01-30 00:00:00+00:00,16,8,279,89
2023-01-31 00:00:00+00:00,12,7,214,84
2023-02-01 00:00:00+00:00,9,5,488,102
2023-02-02 00:00:00+00:00,14,6,292,81
2023-02-03 00:00:00+00:00,9,4,242,88
2023-02-04 00:00:00+00:00,6,4,43,16
2023-02-05 00:00:00+00:00,3,3,44,18
2023-02-06 00:00:00+00:00,13,7,502,95
2023-02-07 00:00:00+00:00,20,10,447,102
2023-02-08 00:00:00+00:00,8,5,275,88
2023-02-09 00:00:00+00:00,13,5,387,92
