time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-25 00:00:00+00:00,21.0,5.0,283,37
2024-08-26 00:00:00+00:00,10.0,3.0,915,146
2024-08-27 00:00:00+00:00,33.0,4.0,835,152
2024-08-28 00:00:00+00:00,34.0,8.0,1197,178
2024-08-29 00:00:00+00:00,24.0,7.0,791,175
2024-08-30 00:00:00+00:00,3.0,2.0,505,122
2024-08-31 00:00:00+00:00,1.0,1.0,153,35
2024-09-01 00:00:00+00:00,,,50,19
2024-09-02 00:00:00+00:00,32.0,8.0,435,101
2024-09-03 00:00:00+00:00,14.0,5.0,826,178
2024-09-04 00:00:00+00:00,5.0,4.0,1034,181
2024-09-05 00:00:00+00:00,1.0,1.0,826,163
2024-09-06 00:00:00+00:00,1.0,1.0,915,151
2024-09-07 00:00:00+00:00,,,228,26
