referrer,views_total,views_unique
Google,1262,365
github.com,184,53
statics.teams.cdn.office.net,62,26
jongpie.github.io,51,17
toast--sonicdevfr.sandbox.lightning.force.com,50,1
jamessimone.net,46,5
Bing,44,9
admin.salesforce.com,42,19
linkedin.com,26,17
developer.salesforce.com,22,10
