time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-27 00:00:00+00:00,8,8,655,141
2023-09-28 00:00:00+00:00,23,11,666,136
2023-09-29 00:00:00+00:00,16,7,355,102
2023-09-30 00:00:00+00:00,35,5,23,14
2023-10-01 00:00:00+00:00,14,6,97,15
2023-10-02 00:00:00+00:00,4,4,457,102
2023-10-03 00:00:00+00:00,8,7,604,129
2023-10-04 00:00:00+00:00,36,14,785,185
2023-10-05 00:00:00+00:00,30,7,589,147
2023-10-06 00:00:00+00:00,16,10,517,117
2023-10-07 00:00:00+00:00,8,3,450,22
2023-10-08 00:00:00+00:00,5,4,91,22
2023-10-09 00:00:00+00:00,11,9,430,120
2023-10-10 00:00:00+00:00,16,7,783,174
