time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-12 00:00:00+00:00,16,6,739,192
2025-06-13 00:00:00+00:00,22,13,765,167
2025-06-14 00:00:00+00:00,14,6,87,31
2025-06-15 00:00:00+00:00,19,10,97,32
2025-06-16 00:00:00+00:00,17,9,689,213
2025-06-17 00:00:00+00:00,12,6,786,245
2025-06-18 00:00:00+00:00,17,9,775,181
2025-06-19 00:00:00+00:00,13,7,478,134
2025-06-20 00:00:00+00:00,17,9,528,152
2025-06-21 00:00:00+00:00,174,6,45,25
2025-06-22 00:00:00+00:00,9,3,132,43
2025-06-23 00:00:00+00:00,15,7,744,203
2025-06-24 00:00:00+00:00,16,8,792,206
2025-06-25 00:00:00+00:00,9,5,799,194
