time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-06 00:00:00+00:00,16,10,517,117
2023-10-07 00:00:00+00:00,8,3,450,22
2023-10-08 00:00:00+00:00,5,4,91,22
2023-10-09 00:00:00+00:00,11,9,430,120
2023-10-10 00:00:00+00:00,17,8,794,178
2023-10-11 00:00:00+00:00,23,13,420,130
2023-10-12 00:00:00+00:00,65,8,664,123
2023-10-13 00:00:00+00:00,35,16,337,115
2023-10-14 00:00:00+00:00,8,6,124,20
2023-10-15 00:00:00+00:00,70,16,144,23
2023-10-16 00:00:00+00:00,6,5,454,110
2023-10-17 00:00:00+00:00,11,7,562,121
2023-10-18 00:00:00+00:00,12,10,558,132
2023-10-19 00:00:00+00:00,7,3,410,111
