referrer,views_total,views_unique
Google,2151,723
github.com,157,50
statics.teams.cdn.office.net,149,74
nebulalogger.com,145,65
jongpie.github.io,134,33
Bing,104,40
medium.com,86,26
trailhead.salesforce.com,50,16
DuckDuckGo,46,9
search.brave.com,28,6
