time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-23 00:00:00+00:00,14,4,769,236
2023-05-24 00:00:00+00:00,41,10,491,117
2023-05-25 00:00:00+00:00,35,4,351,93
2023-05-26 00:00:00+00:00,28,4,250,74
2023-05-27 00:00:00+00:00,5,4,32,22
2023-05-28 00:00:00+00:00,7,6,24,15
2023-05-29 00:00:00+00:00,8,8,160,62
2023-05-30 00:00:00+00:00,24,4,495,98
2023-05-31 00:00:00+00:00,44,12,331,113
2023-06-01 00:00:00+00:00,39,4,332,103
2023-06-02 00:00:00+00:00,9,4,266,89
2023-06-03 00:00:00+00:00,2,2,77,19
2023-06-04 00:00:00+00:00,5,5,173,21
2023-06-05 00:00:00+00:00,20,8,378,111
