time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-15 00:00:00+00:00,6,5,550,139
2024-03-16 00:00:00+00:00,5,5,126,25
2024-03-17 00:00:00+00:00,3,2,234,33
2024-03-18 00:00:00+00:00,5,5,644,154
2024-03-19 00:00:00+00:00,7,5,711,143
2024-03-20 00:00:00+00:00,3,3,895,167
2024-03-21 00:00:00+00:00,7,6,1127,186
2024-03-22 00:00:00+00:00,6,4,1251,303
2024-03-23 00:00:00+00:00,2,2,647,139
2024-03-24 00:00:00+00:00,2,2,151,63
2024-03-25 00:00:00+00:00,5,4,759,173
2024-03-26 00:00:00+00:00,6,5,927,190
2024-03-27 00:00:00+00:00,5,4,861,154
2024-03-28 00:00:00+00:00,39,7,897,159
