referrer,views_total,views_unique
Google,2162,625
nebulalogger.com,193,65
github.com,154,39
statics.teams.cdn.office.net,91,46
Bing,87,37
wintrust.atlassian.net,79,3
jongpie.github.io,55,13
trailhead.salesforce.com,46,21
DuckDuckGo,37,11
agile.at.sky,27,3
