referrer,views_total,views_unique
Google,883,284
github.com,134,38
statics.teams.cdn.office.net,56,21
zalando.lightning.force.com,43,1
jongpie.github.io,36,9
medium.com,27,2
gartner.atlassian.net,20,2
admin.salesforce.com,18,14
app.asana.com,16,3
lnbsolutions.atlassian.net,16,2
