time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-16 00:00:00+00:00,11,4,808,181
2024-05-17 00:00:00+00:00,8,5,481,116
2024-05-18 00:00:00+00:00,2,2,187,36
2024-05-19 00:00:00+00:00,10,4,94,37
2024-05-20 00:00:00+00:00,4,4,501,137
2024-05-21 00:00:00+00:00,6,5,637,135
2024-05-22 00:00:00+00:00,7,3,574,149
2024-05-23 00:00:00+00:00,5,4,790,153
2024-05-24 00:00:00+00:00,4,4,1021,127
2024-05-25 00:00:00+00:00,9,4,193,40
2024-05-26 00:00:00+00:00,8,4,134,25
2024-05-27 00:00:00+00:00,12,7,826,103
2024-05-28 00:00:00+00:00,10,5,931,132
2024-05-29 00:00:00+00:00,4,3,734,163
