referrer,views_total,views_unique
Google,1350,284
jongpie.github.io,273,11
github.com,193,39
statics.teams.cdn.office.net,90,14
DuckDuckGo,84,8
Bing,48,13
iag36-dev-ed.lightning.force.com,33,1
libhunt.com,17,1
teams.microsoft.com,16,6
lyonscg.atlassian.net,16,4
