referrer,views_total,views_unique
Google,1867,672
github.com,231,49
Bing,202,56
nebulalogger.com,182,64
statics.teams.cdn.office.net,133,60
jongpie.github.io,88,26
medium.com,74,26
rpotential.atlassian.net,57,2
kagi.com,54,2
flyeralarm.atlassian.net,37,1
