referrer,views_total,views_unique
Google,1216,309
github.com,138,23
nebulalogger.com,75,39
Bing,67,18
statics.teams.cdn.office.net,51,15
jongpie.github.io,36,6
medium.com,16,6
trailhead.salesforce.com,10,6
linkedin.com,7,1
femaia--feqa1.sandbox.my.salesforce-setup.com,6,1
